transaction_id,account_id,customer_id,timestamp_utc,direction,amount,currency,counterparty_id,counterparty_country,rail,status,device_id
T003751,A0118,C0118,2026-03-06T23:00:00+00:00,inbound,2190.82,USD,CP0097,US,card,failed,D0003
T000795,A0023,C0023,2026-03-06T23:00:00+00:00,outbound,308.87,USD,CP0006,PA,p2p,settled,D0047
T003729,A0117,C0117,2026-03-06T23:00:00+00:00,inbound,350.99,USD,CP0079,MX,payout,chargeback,D0054
T002339,A0073,C0073,2026-03-07T00:00:00+00:00,inbound,644.26,USD,CP0111,MX,ach,settled,D0009
T003163,A0101,C0101,2026-03-07T01:00:00+00:00,inbound,4042.36,USD,CP0115,BR,wire,settled,D0021
T002628,A0083,C0083,2026-03-07T01:00:00+00:00,outbound,1655.07,USD,CP0094,US,p2p,reversed,D0033
T001442,A0043,C0043,2026-03-07T04:00:00+00:00,outbound,402.3,GBP,CP0017,US,card,settled,D0033
T003189,A0101,C0101,2026-03-07T04:00:00+00:00,outbound,1061.74,USD,CP0028,PA,ach,refund,D0023
T000901,A0027,C0027,2026-03-07T04:00:00+00:00,inbound,651.6,CAD,CP0012,GB,card,settled,D0029
T002526,A0079,C0079,2026-03-07T04:00:00+00:00,outbound,2810.76,CAD,CP0045,US,p2p,failed,D0027
T002179,A0067,C0067,2026-03-07T05:00:00+00:00,inbound,1558.17,USD,CP0113,PA,payout,refund,D0009
T001625,A0048,C0048,2026-03-07T06:00:00+00:00,outbound,1199.82,USD,CP0079,PA,card,refund,D0037
T002632,A0083,C0083,2026-03-07T08:00:00+00:00,inbound,884.24,USD,CP0145,US,payout,settled,D0020
T000393,A0011,C0011,2026-03-07T10:00:00+00:00,inbound,813.01,USD,CP0046,GB,card,settled,D0023
T000134,A0004,C0004,2026-03-07T10:00:00+00:00,inbound,1622.15,USD,CP0118,CA,p2p,chargeback,D0029
T001760,A0053,C0053,2026-03-07T11:00:00+00:00,outbound,996.0,USD,CP0088,US,p2p,settled,D0029
T001196,A0036,C0036,2026-03-07T12:00:00+00:00,inbound,648.68,USD,CP0121,PA,card,settled,D0042
T001541,A0046,C0046,2026-03-07T12:00:00+00:00,inbound,1191.1,USD,CP0108,US,card,settled,D0050
T000358,A0011,C0011,2026-03-07T13:00:00+00:00,inbound,1197.14,USD,CP0028,US,p2p,settled,D0047
T000864,A0026,C0026,2026-03-07T18:00:00+00:00,outbound,1252.64,USD,CP0141,US,card,settled,D0003
T001833,A0056,C0056,2026-03-07T19:00:00+00:00,inbound,764.25,USD,CP0036,US,card,settled,D0032
T002311,A0072,C0072,2026-03-07T20:00:00+00:00,outbound,544.37,CAD,CP0006,US,p2p,settled,D0013
T001728,A0052,C0052,2026-03-07T21:00:00+00:00,outbound,1025.43,GBP,CP0091,GB,payout,settled,D0017
T000697,A0020,C0020,2026-03-08T00:00:00+00:00,inbound,458.49,USD,CP0149,US,payout,failed,D0005
T003703,A0117,C0117,2026-03-08T00:00:00+00:00,outbound,1321.8,USD,CP0096,CA,card,settled,D0038
T002880,A0092,C0092,2026-03-08T01:00:00+00:00,inbound,540.29,USD,CP0077,GB,ach,settled,D0041
T003772,A0119,C0119,2026-03-08T08:00:00+00:00,outbound,582.24,USD,CP0101,US,card,settled,D0046
T002810,A0090,C0090,2026-03-08T08:00:00+00:00,inbound,1328.24,USD,CP0059,US,card,settled,D0005
T001810,A0055,C0055,2026-03-08T10:00:00+00:00,inbound,143.45,USD,CP0056,US,wire,settled,D0007
T003413,A0108,C0108,2026-03-08T10:00:00+00:00,inbound,303.2,USD,CP0121,MX,card,pending,D0004
T003154,A0100,C0100,2026-03-08T10:00:00+00:00,inbound,2295.79,USD,CP0062,GB,ach,refund,D0014
T002387,A0074,C0074,2026-03-08T11:00:00+00:00,outbound,9047.99,CAD,CP0037,US,card,settled,D0016
T002222,A0069,C0069,2026-03-08T12:00:00+00:00,outbound,990.25,USD,CP0075,BR,card,failed,D0018
T002997,A0095,C0095,2026-03-08T12:00:00+00:00,outbound,615.06,USD,CP0107,GB,ach,settled,D0036
T001992,A0062,C0062,2026-03-08T13:00:00+00:00,outbound,2675.51,USD,CP0144,GB,card,settled,D0052
T001631,A0048,C0048,2026-03-08T17:00:00+00:00,inbound,697.07,USD,CP0107,US,p2p,settled,D0022
T000119,A0003,C0003,2026-03-08T22:00:00+00:00,inbound,1109.61,USD,CP0064,US,card,settled,D0003
T002343,A0073,C0073,2026-03-09T00:00:00+00:00,outbound,2068.67,CAD,CP0063,GB,ach,settled,D0035
T000671,A0019,C0019,2026-03-09T02:00:00+00:00,inbound,2236.7,USD,CP0056,PA,wire,settled,D0034
T002507,A0078,C0078,2026-03-09T02:00:00+00:00,outbound,1255.03,USD,CP0054,US,ach,settled,D0028
T000640,A0019,C0019,2026-03-09T02:00:00+00:00,outbound,1473.93,USD,CP0042,MX,ach,settled,D0030
T003224,A0102,C0102,2026-03-09T03:00:00+00:00,inbound,604.81,CAD,CP0096,CA,p2p,settled,D0013
T001187,A0036,C0036,2026-03-09T09:00:00+00:00,outbound,1607.75,USD,CP0121,US,ach,settled,D0006
T001819,A0055,C0055,2026-03-09T10:00:00+00:00,inbound,883.63,USD,CP0077,MX,card,settled,D0031
T000615,A0019,C0019,2026-03-09T14:00:00+00:00,inbound,2053.24,CAD,CP0068,MX,ach,settled,D0040
T001111,A0034,C0034,2026-03-09T17:00:00+00:00,inbound,1442.29,USD,CP0127,US,card,settled,D0037
T000719,A0021,C0021,2026-03-09T17:00:00+00:00,inbound,2278.26,GBP,CP0001,CA,ach,settled,D0040
T002118,A0065,C0065,2026-03-09T19:00:00+00:00,outbound,1510.49,USD,CP0069,US,p2p,settled,D0041
T003672,A0116,C0116,2026-03-09T20:00:00+00:00,inbound,985.09,USD,CP0112,US,card,refund,D0024
T002640,A0084,C0084,2026-03-09T21:00:00+00:00,outbound,1534.77,USD,CP0095,US,ach,settled,D0008
T000400,A0012,C0012,2026-03-09T21:00:00+00:00,outbound,2845.82,USD,CP0113,US,wire,settled,D0037
T003607,A0113,C0113,2026-03-09T21:00:00+00:00,outbound,548.93,USD,CP0075,CA,card,failed,D0054
T002284,A0072,C0072,2026-03-09T22:00:00+00:00,outbound,2805.36,USD,CP0055,MX,payout,settled,D0007
T001735,A0052,C0052,2026-03-10T00:00:00+00:00,outbound,2988.19,USD,CP0046,US,wire,failed,D0016
T001247,A0037,C0037,2026-03-10T01:00:00+00:00,outbound,136.19,USD,CP0039,PA,p2p,settled,D0052
T001679,A0051,C0051,2026-03-10T03:00:00+00:00,inbound,1322.81,USD,CP0122,US,card,chargeback,D0015
T001581,A0047,C0047,2026-03-10T03:00:00+00:00,outbound,857.49,USD,CP0048,US,card,settled,D0002
T003301,A0106,C0106,2026-03-10T06:00:00+00:00,outbound,2256.73,USD,CP0072,PA,card,settled,D0027
T003678,A0116,C0116,2026-03-10T07:00:00+00:00,outbound,737.85,USD,CP0080,GB,card,settled,D0043
T002243,A0070,C0070,2026-03-10T10:00:00+00:00,outbound,1503.26,USD,CP0040,PA,card,settled,D0042
T003288,A0105,C0105,2026-03-10T14:00:00+00:00,outbound,549.65,USD,CP0115,BR,ach,refund,D0030
T001904,A0058,C0058,2026-03-10T15:00:00+00:00,outbound,1189.39,USD,CP0057,BR,wire,settled,D0030
T003218,A0102,C0102,2026-03-10T15:00:00+00:00,outbound,198.86,USD,CP0143,BR,card,settled,D0006
T002091,A0064,C0064,2026-03-10T16:00:00+00:00,outbound,247.65,USD,CP0027,US,card,settled,D0014
T001491,A0045,C0045,2026-03-10T16:00:00+00:00,inbound,1278.35,USD,CP0017,US,card,chargeback,D0054
T000766,A0022,C0022,2026-03-10T17:00:00+00:00,outbound,433.32,USD,CP0015,CA,p2p,reversed,D0035
T002758,A0089,C0089,2026-03-10T17:00:00+00:00,inbound,1943.51,USD,CP0074,US,payout,settled,D0028
T003223,A0102,C0102,2026-03-10T18:00:00+00:00,inbound,448.49,USD,CP0112,US,card,settled,D0030
T001186,A0036,C0036,2026-03-10T19:00:00+00:00,inbound,1104.34,USD,CP0028,CA,p2p,settled,D0003
T003263,A0104,C0104,2026-03-10T19:00:00+00:00,outbound,430.69,USD,CP0094,US,ach,pending,D0002
T003564,A0112,C0112,2026-03-10T22:00:00+00:00,outbound,1489.56,USD,CP0008,US,p2p,settled,D0006
T000140,A0004,C0004,2026-03-10T23:00:00+00:00,inbound,3275.79,USD,CP0086,US,p2p,settled,D0045
T003478,A0110,C0110,2026-03-11T00:00:00+00:00,inbound,976.17,USD,CP0068,US,payout,pending,D0034
T000994,A0030,C0030,2026-03-11T00:00:00+00:00,outbound,955.48,USD,CP0102,CA,payout,settled,D0018
T002870,A0091,C0091,2026-03-11T02:00:00+00:00,outbound,608.57,USD,CP0062,US,ach,settled,D0046
T001075,A0032,C0032,2026-03-11T03:00:00+00:00,outbound,477.39,GBP,CP0075,CA,card,settled,D0015
T000446,A0013,C0013,2026-03-11T03:00:00+00:00,inbound,904.06,USD,CP0014,US,card,settled,D0029
T001511,A0045,C0045,2026-03-11T06:00:00+00:00,outbound,911.92,USD,CP0049,US,ach,settled,D0015
T002051,A0063,C0063,2026-03-11T09:00:00+00:00,inbound,84.83,USD,CP0117,US,ach,settled,D0008
T003783,A0119,C0119,2026-03-11T10:00:00+00:00,inbound,355.72,GBP,CP0005,BR,ach,settled,D0053
T001671,A0050,C0050,2026-03-11T10:00:00+00:00,inbound,2085.26,USD,CP0096,CA,ach,refund,D0048
T002648,A0084,C0084,2026-03-11T12:00:00+00:00,inbound,1755.94,USD,CP0100,US,card,pending,D0044
T001441,A0043,C0043,2026-03-11T12:00:00+00:00,inbound,1355.43,GBP,CP0029,CA,ach,failed,D0053
T003491,A0110,C0110,2026-03-11T14:00:00+00:00,inbound,1921.82,CAD,CP0041,MX,p2p,settled,D0017
T001502,A0045,C0045,2026-03-11T15:00:00+00:00,outbound,458.86,GBP,CP0055,MX,card,failed,D0031
T002811,A0090,C0090,2026-03-11T15:00:00+00:00,outbound,834.64,USD,CP0113,MX,card,pending,D0017
T000929,A0028,C0028,2026-03-11T16:00:00+00:00,outbound,1149.02,CAD,CP0077,US,wire,settled,D0008
T002404,A0075,C0075,2026-03-11T17:00:00+00:00,inbound,589.33,USD,CP0059,US,p2p,settled,D0033
T000152,A0004,C0004,2026-03-11T19:00:00+00:00,outbound,205.08,USD,CP0144,US,p2p,settled,D0032
T001644,A0049,C0049,2026-03-11T20:00:00+00:00,inbound,3215.44,USD,CP0064,CA,ach,settled,D0002
T001569,A0047,C0047,2026-03-11T20:00:00+00:00,inbound,1541.42,CAD,CP0045,US,payout,settled,D0047
T000662,A0019,C0019,2026-03-11T21:00:00+00:00,outbound,959.82,USD,CP0035,US,payout,pending,D0012
T000595,A0018,C0018,2026-03-11T22:00:00+00:00,inbound,853.89,USD,CP0102,MX,card,settled,D0032
T000889,A0027,C0027,2026-03-12T01:00:00+00:00,outbound,246.29,USD,CP0074,US,card,settled,D0040
T002170,A0066,C0066,2026-03-12T02:00:00+00:00,inbound,1475.95,USD,CP0104,US,card,chargeback,D0015
T002157,A0066,C0066,2026-03-12T03:00:00+00:00,outbound,1451.91,USD,CP0025,GB,p2p,settled,D0009
T002952,A0093,C0093,2026-03-12T04:00:00+00:00,inbound,390.78,USD,CP0015,US,card,settled,D0007
T003282,A0105,C0105,2026-03-12T04:00:00+00:00,outbound,1174.59,CAD,CP0127,US,card,settled,D0054
T003368,A0108,C0108,2026-03-12T05:00:00+00:00,outbound,649.85,USD,CP0049,CA,card,settled,D0050
T002882,A0092,C0092,2026-03-12T05:00:00+00:00,inbound,1611.9,USD,CP0039,US,p2p,settled,D0049
T000341,A0010,C0010,2026-03-12T06:00:00+00:00,inbound,1498.23,CAD,CP0139,US,card,settled,D0007
T003114,A0099,C0099,2026-03-12T08:00:00+00:00,outbound,1271.64,USD,CP0131,US,ach,failed,D0018
T000169,A0005,C0005,2026-03-12T08:00:00+00:00,outbound,1061.67,USD,CP0035,US,ach,settled,D0004
T002623,A0083,C0083,2026-03-12T08:00:00+00:00,inbound,2095.86,CAD,CP0073,US,ach,failed,D0025
T000898,A0027,C0027,2026-03-12T09:00:00+00:00,inbound,892.89,USD,CP0147,BR,card,settled,D0012
T002869,A0091,C0091,2026-03-12T11:00:00+00:00,inbound,207.58,USD,CP0143,MX,card,settled,D0052
T001050,A0032,C0032,2026-03-12T11:00:00+00:00,outbound,1079.24,USD,CP0049,MX,ach,settled,D0015
T001799,A0054,C0054,2026-03-12T13:00:00+00:00,inbound,473.15,USD,CP0090,US,payout,settled,D0020
T002279,A0071,C0071,2026-03-12T13:00:00+00:00,inbound,432.61,CAD,CP0064,BR,card,settled,D0005
T003143,A0100,C0100,2026-03-12T13:00:00+00:00,outbound,1483.16,USD,CP0136,US,card,settled,D0001
T001954,A0060,C0060,2026-03-12T14:00:00+00:00,inbound,3588.31,USD,CP0139,US,wire,settled,D0039
T001787,A0054,C0054,2026-03-12T14:00:00+00:00,outbound,1359.34,USD,CP0135,GB,p2p,reversed,D0032
T001468,A0044,C0044,2026-03-12T15:00:00+00:00,inbound,2546.91,USD,CP0124,US,p2p,settled,D0010
T001613,A0048,C0048,2026-03-12T16:00:00+00:00,inbound,2444.9,CAD,CP0069,US,payout,settled,D0025
T002325,A0073,C0073,2026-03-12T17:00:00+00:00,inbound,357.76,USD,CP0075,US,card,settled,D0047
T000367,A0011,C0011,2026-03-12T17:00:00+00:00,outbound,1515.77,CAD,CP0086,US,card,settled,D0025
T003494,A0110,C0110,2026-03-12T21:00:00+00:00,inbound,991.35,USD,CP0044,US,ach,settled,D0018
T002828,A0090,C0090,2026-03-12T22:00:00+00:00,inbound,1051.35,USD,CP-HIGH-RISK-HUB,GB,card,settled,D0037
T000572,A0017,C0017,2026-03-13T02:00:00+00:00,outbound,3319.34,USD,CP0119,US,payout,settled,D0051
T000218,A0005,C0005,2026-03-13T02:00:00+00:00,inbound,716.85,USD,CP0091,US,wire,settled,D0045
T000960,A0029,C0029,2026-03-13T04:00:00+00:00,outbound,1110.15,USD,CP0034,BR,card,settled,D0023
T000312,A0009,C0009,2026-03-13T05:00:00+00:00,inbound,904.43,USD,CP0077,US,card,settled,D0022
T003436,A0109,C0109,2026-03-13T05:00:00+00:00,inbound,343.04,USD,CP0132,US,ach,chargeback,D0002
T003702,A0117,C0117,2026-03-13T08:00:00+00:00,inbound,230.96,USD,CP0102,GB,payout,pending,D0001
T003266,A0104,C0104,2026-03-13T11:00:00+00:00,outbound,2319.01,USD,CP0097,PA,ach,settled,D0032
T003387,A0108,C0108,2026-03-13T11:00:00+00:00,outbound,590.07,USD,CP0141,PA,card,settled,D0010
T000987,A0029,C0029,2026-03-13T12:00:00+00:00,outbound,1506.56,USD,CP0026,US,p2p,settled,D0021
T002227,A0069,C0069,2026-03-13T16:00:00+00:00,inbound,2055.93,USD,CP0039,US,p2p,settled,D0048
T003338,A0107,C0107,2026-03-13T16:00:00+00:00,outbound,1647.5,USD,CP0015,US,ach,settled,D0034
T001889,A0057,C0057,2026-03-13T19:00:00+00:00,inbound,2419.96,USD,CP0140,MX,card,settled,D0035
T001804,A0054,C0054,2026-03-13T19:00:00+00:00,inbound,1826.14,USD,CP0063,CA,card,settled,D0032
T003148,A0100,C0100,2026-03-13T21:00:00+00:00,inbound,920.44,GBP,CP0038,US,ach,settled,D0015
T000993,A0030,C0030,2026-03-13T21:00:00+00:00,inbound,3318.44,CAD,CP0074,CA,card,settled,D0027
T003673,A0116,C0116,2026-03-13T22:00:00+00:00,inbound,1210.49,GBP,CP0042,GB,p2p,settled,D0008
T000711,A0021,C0021,2026-03-14T01:00:00+00:00,inbound,416.5,CAD,CP0066,US,wire,failed,D0022
T001336,A0040,C0040,2026-03-14T04:00:00+00:00,inbound,715.66,USD,CP0057,US,card,settled,D0037
T002664,A0085,C0085,2026-03-14T04:00:00+00:00,inbound,781.11,USD,CP0119,US,ach,settled,D0034
T002924,A0092,C0092,2026-03-14T06:00:00+00:00,outbound,7731.11,USD,CP0129,CA,p2p,settled,D0022
T002645,A0084,C0084,2026-03-14T08:00:00+00:00,inbound,1191.84,USD,CP0108,US,payout,settled,D0007
T003112,A0098,C0098,2026-03-14T10:00:00+00:00,outbound,1751.11,USD,CP0028,GB,card,settled,D0002
T001115,A0034,C0034,2026-03-14T10:00:00+00:00,outbound,2846.29,USD,CP0109,MX,card,settled,D0040
T001623,A0048,C0048,2026-03-14T15:00:00+00:00,inbound,1343.0,USD,CP0062,US,payout,settled,D0026
T000205,A0005,C0005,2026-03-14T16:00:00+00:00,inbound,796.57,USD,CP0024,BR,p2p,refund,D0050
T002713,A0087,C0087,2026-03-14T17:00:00+00:00,outbound,713.22,USD,CP0013,GB,payout,settled,D0042
T001263,A0037,C0037,2026-03-14T17:00:00+00:00,inbound,1070.09,USD,CP0091,PA,card,settled,D0054
T000720,A0021,C0021,2026-03-14T17:00:00+00:00,inbound,2574.22,USD,CP0104,US,card,settled,D0038
T002685,A0085,C0085,2026-03-14T18:00:00+00:00,inbound,457.72,USD,CP0031,US,p2p,settled,D0008
T001063,A0032,C0032,2026-03-14T19:00:00+00:00,outbound,527.64,USD,CP0018,US,p2p,settled,D0016
T002150,A0065,C0065,2026-03-14T21:00:00+00:00,outbound,1194.73,USD,CP0045,CA,p2p,settled,D0047
T002121,A0065,C0065,2026-03-14T22:00:00+00:00,inbound,445.54,USD,CP0101,US,ach,reversed,D0030
T001940,A0059,C0059,2026-03-15T00:00:00+00:00,inbound,800.23,USD,CP0096,US,card,settled,D0030
T000815,A0024,C0024,2026-03-15T00:00:00+00:00,outbound,500.01,USD,CP0119,GB,card,settled,D0009
T001816,A0055,C0055,2026-03-15T01:00:00+00:00,inbound,1848.09,USD,CP0031,MX,wire,refund,D0005
T003258,A0104,C0104,2026-03-15T02:00:00+00:00,inbound,2482.35,USD,CP0065,US,wire,settled,D0007
T003052,A0097,C0097,2026-03-15T02:00:00+00:00,inbound,912.1,USD,CP0144,US,p2p,settled,D0037
T001440,A0043,C0043,2026-03-15T04:00:00+00:00,outbound,817.07,CAD,CP0066,US,p2p,settled,D0025
T003121,A0099,C0099,2026-03-15T05:00:00+00:00,inbound,1413.48,USD,CP0089,PA,wire,settled,D0028
T000482,A0014,C0014,2026-03-15T05:00:00+00:00,inbound,1454.07,GBP,CP0079,US,card,settled,D0031
T000356,A0011,C0011,2026-03-15T07:00:00+00:00,inbound,2171.35,CAD,CP0011,US,card,settled,D0043
T003403,A0108,C0108,2026-03-15T10:00:00+00:00,outbound,587.36,USD,CP0103,PA,card,settled,D0010
T001720,A0052,C0052,2026-03-15T13:00:00+00:00,inbound,2062.91,USD,CP0035,CA,card,settled,D0052
T003245,A0103,C0103,2026-03-15T13:00:00+00:00,outbound,1266.7,USD,CP0020,BR,card,settled,D0044
T001498,A0045,C0045,2026-03-15T15:00:00+00:00,outbound,4841.92,USD,CP0080,US,p2p,settled,D0013
T000415,A0012,C0012,2026-03-15T15:00:00+00:00,inbound,193.56,USD,CP0079,CA,ach,settled,D0014
T003196,A0102,C0102,2026-03-15T15:00:00+00:00,inbound,1359.23,USD,CP0001,US,ach,settled,D0049
T000937,A0028,C0028,2026-03-15T17:00:00+00:00,inbound,2792.8,GBP,CP0111,MX,p2p,settled,D0040
T003572,A0112,C0112,2026-03-15T18:00:00+00:00,outbound,1411.83,USD,CP0003,MX,ach,failed,D0029
T002735,A0088,C0088,2026-03-15T19:00:00+00:00,outbound,566.61,USD,CP0103,US,payout,settled,D0048
T002971,A0094,C0094,2026-03-15T19:00:00+00:00,inbound,2989.2,USD,CP0094,MX,card,settled,D0014
T000750,A0022,C0022,2026-03-15T21:00:00+00:00,outbound,1497.26,USD,CP0108,PA,ach,settled,D0048
T000444,A0013,C0013,2026-03-15T22:00:00+00:00,inbound,527.81,USD,CP0027,BR,ach,settled,D0013
T002435,A0076,C0076,2026-03-16T00:00:00+00:00,outbound,2269.91,USD,CP0141,CA,card,pending,D0044
T002321,A0073,C0073,2026-03-16T00:00:00+00:00,outbound,1134.23,USD,CP0128,US,wire,settled,D0003
T002610,A0082,C0082,2026-03-16T02:00:00+00:00,inbound,2167.57,CAD,CP0035,MX,ach,settled,D0050
T000840,A0025,C0025,2026-03-16T02:00:00+00:00,inbound,672.58,USD,CP0019,CA,ach,settled,D0052
T000257,A0007,C0007,2026-03-16T04:00:00+00:00,outbound,1780.49,USD,CP0084,US,ach,settled,D0024
T003347,A0107,C0107,2026-03-16T04:00:00+00:00,outbound,3267.75,USD,CP0015,GB,payout,settled,D0025
T000982,A0029,C0029,2026-03-16T05:00:00+00:00,outbound,1526.9,USD,CP0097,MX,card,chargeback,D0029
T001938,A0059,C0059,2026-03-16T05:00:00+00:00,inbound,1004.72,USD,CP0103,MX,card,settled,D0015
T000673,A0020,C0020,2026-03-16T06:00:00+00:00,inbound,2092.69,USD,CP0038,CA,card,settled,D0012
T003098,A0098,C0098,2026-03-16T08:00:00+00:00,outbound,1248.89,USD,CP0148,MX,wire,settled,D0032
T000638,A0019,C0019,2026-03-16T09:00:00+00:00,outbound,9900.1,USD,CP0054,US,ach,settled,D0015
T002943,A0093,C0093,2026-03-16T12:00:00+00:00,outbound,433.62,USD,CP0024,CA,card,settled,D0030
T000173,A0005,C0005,2026-03-16T12:00:00+00:00,inbound,1257.69,CAD,CP0016,US,ach,settled,D0010
T001012,A0030,C0030,2026-03-16T13:00:00+00:00,outbound,1375.73,USD,CP0066,US,p2p,settled,D0033
T001276,A0038,C0038,2026-03-16T13:00:00+00:00,outbound,1095.76,USD,CP0030,MX,wire,settled,D0016
T001182,A0035,C0035,2026-03-16T14:00:00+00:00,outbound,1175.04,USD,CP0137,CA,ach,settled,D0045
T002954,A0093,C0093,2026-03-16T16:00:00+00:00,outbound,1641.43,USD,CP0098,PA,wire,settled,D0008
T003273,A0104,C0104,2026-03-16T16:00:00+00:00,inbound,275.19,USD,CP0076,US,p2p,settled,D0023
T000786,A0023,C0023,2026-03-16T18:00:00+00:00,inbound,1125.29,GBP,CP0056,PA,ach,reversed,D0020
T000284,A0008,C0008,2026-03-16T18:00:00+00:00,outbound,1187.06,USD,CP0056,US,card,settled,D0018
T002657,A0084,C0084,2026-03-16T19:00:00+00:00,outbound,1182.89,USD,CP0103,CA,payout,settled,D0050
T003623,A0114,C0114,2026-03-16T21:00:00+00:00,inbound,725.24,USD,CP0034,US,card,settled,D0051
T000849,A0026,C0026,2026-03-16T21:00:00+00:00,outbound,1780.98,USD,CP0058,PA,payout,settled,D0054
T002093,A0064,C0064,2026-03-16T22:00:00+00:00,inbound,517.14,CAD,CP0036,BR,p2p,pending,D0022
T000026,A0001,C0001,2026-03-16T23:00:00+00:00,outbound,1596.91,USD,CP0008,PA,ach,settled,D0034
T001698,A0051,C0051,2026-03-16T23:00:00+00:00,inbound,281.18,USD,CP0072,US,wire,settled,D0026
T001023,A0031,C0031,2026-03-16T23:00:00+00:00,inbound,576.14,USD,CP0088,MX,wire,settled,D0026
T000061,A0001,C0001,2026-03-16T23:00:00+00:00,inbound,7027.44,USD,CP0015,US,ach,settled,D0011
T002017,A0063,C0063,2026-03-17T00:00:00+00:00,outbound,431.49,USD,CP-HIGH-RISK-HUB,US,card,refund,D0023
T003240,A0103,C0103,2026-03-17T00:00:00+00:00,outbound,812.95,USD,CP0137,US,card,settled,D0009
T002813,A0090,C0090,2026-03-17T06:00:00+00:00,outbound,1706.93,USD,CP-HIGH-RISK-HUB,PA,card,settled,D0042
T002678,A0085,C0085,2026-03-17T09:00:00+00:00,outbound,1021.4,USD,CP0146,MX,p2p,settled,D0051
T001083,A0033,C0033,2026-03-17T10:00:00+00:00,outbound,275.32,GBP,CP0140,MX,ach,settled,D0003
T001016,A0031,C0031,2026-03-17T10:00:00+00:00,outbound,486.48,USD,CP0116,PA,ach,pending,D0026
T003821,A0120,C0120,2026-03-17T10:00:00+00:00,inbound,1244.79,USD,CP0081,US,p2p,settled,D0037
T001872,A0056,C0056,2026-03-17T11:00:00+00:00,outbound,619.19,USD,CP0047,US,p2p,pending,D0005
T003048,A0097,C0097,2026-03-17T15:00:00+00:00,outbound,502.82,USD,CP0147,US,p2p,settled,D0003
T001280,A0038,C0038,2026-03-17T15:00:00+00:00,outbound,1525.67,USD,CP0087,BR,p2p,chargeback,D0006
T001399,A0042,C0042,2026-03-17T16:00:00+00:00,outbound,1912.42,GBP,CP0119,CA,p2p,settled,D0028
T001527,A0045,C0045,2026-03-17T17:00:00+00:00,outbound,1112.22,USD,CP0123,US,p2p,failed,D0001
T003557,A0112,C0112,2026-03-17T17:00:00+00:00,outbound,1022.93,CAD,CP0038,MX,ach,settled,D0030
T002960,A0093,C0093,2026-03-17T17:00:00+00:00,inbound,3041.29,CAD,CP0085,GB,card,failed,D0048
T003385,A0108,C0108,2026-03-17T18:00:00+00:00,inbound,2467.77,USD,CP0047,BR,ach,settled,D0028
T000686,A0020,C0020,2026-03-17T21:00:00+00:00,outbound,1807.54,USD,CP0145,BR,ach,settled,D0027
T002473,A0077,C0077,2026-03-17T21:00:00+00:00,outbound,2775.0,USD,CP0127,US,p2p,settled,D0003
T001220,A0037,C0037,2026-03-17T23:00:00+00:00,inbound,1104.96,USD,CP0059,US,card,settled,D0016
T000108,A0003,C0003,2026-03-17T23:00:00+00:00,inbound,1037.74,CAD,CP0039,US,card,pending,D0047
T003617,A0114,C0114,2026-03-18T00:00:00+00:00,inbound,462.46,USD,CP0012,US,ach,settled,D0017
T000430,A0012,C0012,2026-03-18T01:00:00+00:00,inbound,1244.92,USD,CP0098,GB,ach,settled,D0042
T003152,A0100,C0100,2026-03-18T02:00:00+00:00,inbound,1329.93,USD,CP0148,US,p2p,settled,D0034
T001932,A0059,C0059,2026-03-18T02:00:00+00:00,outbound,593.39,USD,CP0077,US,p2p,settled,D0008
T001415,A0042,C0042,2026-03-18T03:00:00+00:00,outbound,862.19,CAD,CP0089,US,p2p,refund,D0012
T002054,A0063,C0063,2026-03-18T04:00:00+00:00,outbound,789.97,USD,CP0027,CA,card,settled,D0023
T002804,A0090,C0090,2026-03-18T05:00:00+00:00,outbound,1040.27,USD,CP0002,US,card,settled,D0010
T001595,A0048,C0048,2026-03-18T05:00:00+00:00,outbound,7680.74,USD,CP0141,US,ach,settled,D0012
T002119,A0065,C0065,2026-03-18T06:00:00+00:00,inbound,7383.61,CAD,CP0079,US,wire,reversed,D0033
T001975,A0061,C0061,2026-03-18T07:00:00+00:00,inbound,232.83,USD,CP0001,US,ach,settled,D0024
T003050,A0097,C0097,2026-03-18T08:00:00+00:00,inbound,1403.01,USD,CP0129,PA,card,pending,D0014
T002511,A0078,C0078,2026-03-18T09:00:00+00:00,outbound,777.96,USD,CP0087,US,ach,settled,D0034
T003534,A0111,C0111,2026-03-18T09:00:00+00:00,inbound,1059.24,CAD,CP0049,MX,card,settled,D0045
T001922,A0058,C0058,2026-03-18T10:00:00+00:00,inbound,612.7,USD,CP0072,US,card,settled,D0004
T002249,A0070,C0070,2026-03-18T10:00:00+00:00,outbound,1051.52,USD,CP0020,US,ach,settled,D0054
T002040,A0063,C0063,2026-03-18T14:00:00+00:00,inbound,756.3,USD,CP0007,BR,card,settled,D0034
T001046,A0031,C0031,2026-03-18T14:00:00+00:00,inbound,509.25,CAD,CP0031,US,ach,settled,D0013
T001022,A0031,C0031,2026-03-18T16:00:00+00:00,inbound,1710.49,USD,CP0097,US,payout,settled,D0032
